#NAME,V.A.0H,V.B.0H,V.C.0H,V.D.0H,V.E.0H,V.CN.A.24H,V.CN.B.24H,V.CN.C.24H,V.CN.D.24H,V.CN.E.24H,CEL.A.24H,CEL.B.24H,CEL.C.24H,CEL.D.24H,CEL.E.24H
#CLASS,A,B,C,D,E,A,B,C,D,E,A,B,CEL.C.24H,D,E
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella_stercoricanis,0,0,0,0,0,0,0.000194525496734751,0.00847575378629985,0,0.00230651660414061,0,0.00569681811866055,0.00186188689731833,0,0.00458524385160484
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;,0,0.00822564957621231,0,0,0.0134778379880506,0,0,0,0,0.000972627483673753,0,0,0,0,0.000805891343615395
Bacteria;Firmicutes;Clostridia,0,0,0,0,0.0169237182159233,0,0,0,0,0.0019730443240239,0,0,0,0,0.00127831040711408
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Allisonella;,0,0,0,0,0,0.00105599555370293,0,0.0145616228984299,0,0,0.00105599555370293,0,0.00527997776851466,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002;,0.00694733916909824,0.001556203973878,0,0,0,0.00741975823259692,0.000917048770320967,0,0,0,0.00408503543142976,0.00225093789078783,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium,0,0,0,0,0,0,0,0,0,0.00502987355842712,0,0,0,0,0.0150896206752814
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group;;,0,0.00319577601778519,0,0.0154230929553981,0,0,0,0,0.000555787133527859,0,0,0,0,0.00100041684035015,0
Bacteria;Firmicutes;Clostridia,0.00494650548839794,0.00808670279283035,0,0,0.00875364735306378,0.000694733916909824,0.000166736140058358,0,0,0.000750312630262609,0.000277893566763929,0.000333472280116715,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella,0,0.00194525496734751,0.0074753369459497,0,0,0,0.00302903987772683,0.00255662081422815,0,0,0,0.0015839933305544,0.0035570376545783,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;Oscillibacter_sp_PEA192,0,0,0,0.00161178268723079,0,0,0,0.000666944560233431,0.00597471168542448,0.000361261636793108,0.00047241906349868,0,0.000361261636793108,0.00647492010559956,0.0011671529804085
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Senegalimassilia;,0,0.000639155203557038,0.00361261636793108,0,0,0,0.001556203973878,0.00380714186466583,0,0,0,0.00678060302903988,0.00452966513825205,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]_eligens_group;,0.00161178268723079,0.00369598443796026,0.00641934139224677,0.00386272057801862,0,0,0,0.000972627483673753,0.00047241906349868,0,0.000416840350145894,0,0.00202862303737668,0.000555787133527859,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus]_torques_group,0,0,0,0.0070862859524802,0.00736417951924413,0,0,0,0.000805891343615395,0.000805891343615395,0,0,0,0.000750312630262609,0.000778101986939002
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Coprobacillus,0,0,0,0.00108378491037932,0.0100875364735306,0,0,0,0.000222314853411144,0.000694733916909824,0,0,0,0.000833680700291788,0.00458524385160484
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Paeniclostridium,0,0,0,0,0,0,0,0,0,0.000500208420175073,0,0,0,0,0.0172016117826872
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002;,0,0.00263998888425733,0.000416840350145894,0,0,0,0.000833680700291788,0.0019730443240239,0,0,0,0.000250104210087536,0.0128664721411699,0,0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus,0,0,0,0.00150062526052522,0,0.0109767958871752,0,0,0.00144504654717243,0,0.00111157426705572,0,0,0.00111157426705572,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0.0043351396415173,0.00305682923440322,0.00094483812699736,0.00269556759761012,0.00225093789078783,0.00108378491037932,0.000166736140058358,0.000611365846880645,0.000138946783381965,0.000111157426705572,0.00144504654717243,0.000194525496734751,0.00152841461720161,0.000222314853411144,0.00047241906349868
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Dorea;Dorea_formicigenerans,0,0,0,0,0.00194525496734751,0,0,0,0,0.00578018618868973,0,0,0,0,0.00925385577323885
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Mogibacterium;,0.00219535917743504,0.00227872724746422,0.00194525496734751,0,0,0.00311240794775601,0.00322356537446158,0.00161178268723079,0,0,0.00247325274419897,0.000889259413644574,0.000750312630262609,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_massiliensis,0.000389050993469501,0,0,0,0.00047241906349868,0.00558566069195498,0,0,0,0.00161178268723079,0.00575239683201334,0,0,0,0.00286230373766847
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0.000639155203557038,0.00636376267889398,0,0.00227872724746422,5.55787133527859e-05,0,0.000917048770320967,0,0.000750312630262609,5.55787133527859e-05,0,0.00458524385160484,0,0.000500208420175073
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9,0,0,0.000166736140058358,0,0,0,0.000194525496734751,0.0120327914408781,0,0,0,0,0.00447408642489926,5.55787133527859e-05,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;;,0.00969848548006114,0,0.000639155203557038,0,0,0.00439071835487008,0,0.000166736140058358,0,0,0.00339030151451994,0,0.000111157426705572,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;NK4A214_group;,0.00678060302903988,0.00213978046408226,0.00408503543142976,0,0.00350145894122551,8.33680700291788e-05,0,0.000111157426705572,0,0.000111157426705572,0.000361261636793108,0,0.000778101986939002,0,0.000111157426705572
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus,0,0.0140614144782548,0.00047241906349868,0,0,0,0,0.000666944560233431,0,0,0,0.000166736140058358,0.00555787133527859,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_caccae,0,0.000138946783381965,0,0.000222314853411144,0,0,0.00138946783381965,0,0.000555787133527859,0,0,0.00200083368070029,0,0.00897596220647492,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;;,0.0187856051132416,0,0,0,0,0.0011671529804085,0,0,0,0,0.00127831040711408,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Enterorhabdus;,0,0,0.0138113102681673,0,0,0,0,0.000138946783381965,0,0,0,0,0.000583576490204252,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Dorea;Dorea_formicigenerans,0,0,0,0,0.00188967625399472,0,0,0,0,0.00491871613172155,0,0,0,0,0.00830901764624149
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9,0,0,0,0,0,0,0,0.0125052105043768,0,0,0,0,0.00372377379463665,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia_inulinivorans,0.00150062526052522,0.0055022926219258,0.00672502431568709,0.00130609976379047,0,0.000166736140058358,0,0.00094483812699736,0,0,0,0.000194525496734751,0.000639155203557038,0.000222314853411144,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides_goldsteinii,0,0,0,0.000361261636793108,0,0,0.000111157426705572,0,0.00547450326524941,0,0,0.000111157426705572,8.33680700291788e-05,0.00650270946227595,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Libanicoccus;,0,0,0.0122828956509657,0,0,0,0,0.00125052105043768,0,0,0,0,0.000694733916909824,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor,0,0,0,0,0.000111157426705572,8.33680700291788e-05,0,0.000694733916909824,0.00289009309434487,0.000805891343615395,5.55787133527859e-05,0,0.000305682923440322,0.00664165624565791,0.00100041684035015
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia_sp_Marseille-P3087,0.00366819508128387,0.00227872724746422,0.00675281367236349,0.000277893566763929,0.000361261636793108,0.000444629706822287,0,0.000583576490204252,0,0,0.000361261636793108,0,0.00133388912046686,0.000111157426705572,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,5.55787133527859e-05,0.00047241906349868,0,0,0.000389050993469501,0,0.00450187578157566,0,0,0.000166736140058358,0,0.00894817284979853,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;;,0.00619702653883563,0.0141725719049604,0,0,0,0.000416840350145894,0.000222314853411144,0,0,0,0.000250104210087536,0.000444629706822287,0,0,0
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter_smithii,0.00850354314297624,0.00953174934000278,8.33680700291788e-05,0.00175072947061276,0,0.000111157426705572,0.000138946783381965,0,0.000138946783381965,0,0,0,0,0.000138946783381965,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;[Clostridium]_scindens,0,0,0,0,2.77893566763929e-05,0,0,0.000583576490204252,0.000694733916909824,0.00647492010559956,0,0,0.00113936362373211,0.000361261636793108,0.00475197999166319
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_NK4A136_group;Lachnospiraceae_bacterium_GAM79,0.000444629706822287,0.0131443657079339,0.000111157426705572,0,0.00136167847714325,0,0.000222314853411144,0.000805891343615395,0,5.55787133527859e-05,0,0.000250104210087536,0.000778101986939002,0,0.001556203973878
Bacteria;Firmicutes;unidentified_Firmicutes;Oscillospirales;Ruminococcaceae;unidentified_Ruminococcaceae,0.00325135473113797,0.000889259413644574,0.00302903987772683,0.00530776712519105,0,0,0,0.000333472280116715,2.77893566763929e-05,0,8.33680700291788e-05,0,0.000500208420175073,0.000277893566763929,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides_johnsonii,0,0,0,0,0,0,0,0,0,0.00719744337918577,0,0,0,0,0.00566902876198416
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002;,0.0031679866611088,0,0,0.00366819508128387,0,0.0031679866611088,0,0,0.000917048770320967,0,0.00113936362373211,0,0,0.000750312630262609,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.00439071835487008,0.00883701542309295,0,0,0.00100041684035015,0.00047241906349868,0,0.000778101986939002,0,0,0.000639155203557038,0.000166736140058358,0.000361261636793108,0,0
Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;;;,0,0.0169792969292761,0,0,0,0,0.000250104210087536,0,0,0,0,0.00102820619702654,0,0,0
Bacteria;Firmicutes;Clostridia,0.00186188689731833,0.00389050993469501,0,0,0.00500208420175073,0.000166736140058358,0.000138946783381965,0,0,0.000750312630262609,0.000250104210087536,0.000194525496734751,0,0,0.000861470056968181
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Frisingicoccus;,0,0,0,0,0.00211199110740586,0,0,0,0,0.00491871613172155,0,0,0,0,0.00414061414478255
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Coriobacteriaceae_UCG-003;,0,0,0.0100875364735306,0,0,0,0,0.000222314853411144,0,0,0,0,0.000277893566763929,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,0,0,0,0,0,0,0.00536334583854384,0,0.000166736140058358,0,0,0.00636376267889398,0,0.000194525496734751,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;,0,0.000250104210087536,0,0,0.0078921772960956,0,0,0,0.00047241906349868,0.00133388912046686,0,0,0,0,0.000750312630262609
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1;,0.0011671529804085,0.000416840350145894,0.00705849659580381,2.77893566763929e-05,0.000361261636793108,0.000194525496734751,0,0.000555787133527859,0,0,0.000305682923440322,0.000166736140058358,0.000861470056968181,0,2.77893566763929e-05
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum;,0,0,0,0,0.0102264832569126,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0.0023620953174934,0.00305682923440322,0.00280672502431569,0.00150062526052522,0.000722523273586216,0.000222314853411144,8.33680700291788e-05,0,0.000166736140058358,0,0.000194525496734751,0,0.000722523273586216,0.000111157426705572,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_eggerthii,0,0,0,0.00111157426705572,0,0,0,0,0.00141725719049604,0,0,0,0,0.00458524385160484,0.00180630818396554
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;,0,0,0,0.000972627483673753,0.00111157426705572,0,0,0,0.000222314853411144,0.00047241906349868,0,0,0,0.00458524385160484,0.00150062526052522
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;UBA1819;,0.000583576490204252,0.000416840350145894,0.000194525496734751,0.00319577601778519,0.00297346116437404,0,8.33680700291788e-05,0,0,0.000111157426705572,0,0.000277893566763929,0.000277893566763929,0.000722523273586216,0.00125052105043768
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes,0.000527997776851466,0.000250104210087536,0,0.000416840350145894,0.00844796442962345,0,0,5.55787133527859e-05,0.000166736140058358,0,0,0,0,0,0.000138946783381965
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae,0,0.01556203973878,0,0,0,0,0.000250104210087536,0,0,0,0,0.000500208420175073,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9,0,0,0,0,0,0,0,0.00919827705988606,0,0,0,0,0.00180630818396554,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Colidextribacter,0,0,0,0,0,0,0,0,0,0.00525218841183827,0,0,0,0,0.00486313741836876
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus;,0,0,0,0,0.00102820619702654,0.000305682923440322,0,0,0,0.00255662081422815,0.00222314853411144,0,8.33680700291788e-05,0,0.00369598443796026
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,0.000111157426705572,0,0,0,0,0.000778101986939002,0,0,0.0011671529804085,0,0.00208420175072947,0,0,0.00439071835487008,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae_R-7_group;,0.00247325274419897,0.00375156315131305,0.00172294011393636,0,0,0.000389050993469501,0.000389050993469501,0,0,0,0.000750312630262609,0.000722523273586216,0.00175072947061276,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group;;,0.011949423370849,0.000694733916909824,0,0,0,0.000527997776851466,0,0,0,0,0.000583576490204252,2.77893566763929e-05,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira,0.00138946783381965,0.00508545227177991,0.00227872724746422,0,0.000111157426705572,0.000555787133527859,0.000250104210087536,0.000361261636793108,0,2.77893566763929e-05,0.000805891343615395,0.000194525496734751,0.000917048770320967,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus,0.0019730443240239,0.00188967625399472,0.0011949423370849,0,0.000666944560233431,0.000500208420175073,0.000805891343615395,0.000500208420175073,0,0.000138946783381965,0.000444629706822287,0.00233430596081701,0.000778101986939002,0,0.000138946783381965
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group;;,0.00322356537446158,0,0.00658607753230513,0,0,0,0,0.000194525496734751,0,0,0,0,0.000138946783381965,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Catenibacterium;,0,0,0.00583576490204252,0,0,0,0,0.000555787133527859,0,0,0,0,0.00272335695428651,0,0
Bacteria;Firmicutes;Clostridia,0.000166736140058358,0.00555787133527859,5.55787133527859e-05,0.00125052105043768,0.00163957204390718,5.55787133527859e-05,0.000361261636793108,0,0.000277893566763929,0.000389050993469501,0.000194525496734751,0.000500208420175073,0,0.000555787133527859,0.000305682923440322
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella_wadsworthensis,0,0,0,0,0,0,0,0,0.00603029039877727,0,0,0,0,0.00216756982075865,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_UCG-004;,0,0.000861470056968181,0,0,0,0.00138946783381965,0,0.00728081144921495,0,0,0.000222314853411144,0,0.000361261636793108,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.00150062526052522,0.00205641239405308,0.00175072947061276,0.00141725719049604,0.00133388912046686,0.000722523273586216,0,0.000277893566763929,0.000250104210087536,0.000361261636793108,0.000194525496734751,0,0,0.000138946783381965,0.000111157426705572
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;unidentified_Prevotellaceae;Prevotella_sp_AG487_50_53,0,0,0,0,0,0.000611365846880645,0,0.000389050993469501,0,0,0.00808670279283035,0,5.55787133527859e-05,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group;;,0,0,0,0,0.00791996665277199,0,0,0,0,0.000222314853411144,0,0,0,0,0.000500208420175073
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium,0,0,0,0,0,0,0,0,0.000500208420175073,0.00127831040711408,0,0,0,0.000917048770320967,0.00600250104210088
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9;,0,0,0,0,0,0,0,0.00647492010559956,0,0.000166736140058358,0.00175072947061276,0,0.00111157426705572,0,0.000138946783381965
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Dorea;Dorea_formicigenerans,0,0,0,0,0,0.00541892455189662,0,0,0,0,0.00300125052105044,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;[Eubacterium]_siraeum_group;,0.000194525496734751,0.00516882034180909,5.55787133527859e-05,0.00375156315131305,0,5.55787133527859e-05,0,0,0.000527997776851466,0,5.55787133527859e-05,2.77893566763929e-05,0.000138946783381965,0.000389050993469501,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0,0,0,0.00400166736140058,0.00266777824093372,0,0,0,0.000639155203557038,0.000166736140058358,0,0,0,0.000194525496734751,0.000500208420175073
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella,0,0,0,0,0,0,0,0.00530776712519105,0,0,0,0,0.00375156315131305,0,0
Bacteria;Firmicutes;Bacilli;RF39;;;,0,0,0,0,0.00744754758927331,0,0,0,0,0.000222314853411144,0,0,0,0,0.000333472280116715
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia;Romboutsia_sp_DR1,0.00125052105043768,0.00108378491037932,0.00325135473113797,0,0.00233430596081701,0,0,0.000166736140058358,0,0,8.33680700291788e-05,0.000111157426705572,0.000305682923440322,0,0.000222314853411144
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;NK4A214_group;,0.000694733916909824,0.000222314853411144,0,0.00330693344449076,0.00280672502431569,0.000166736140058358,0,0,0.000166736140058358,0.000250104210087536,0,0,0,8.33680700291788e-05,0.000389050993469501
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.000583576490204252,0.0103098513269418,0,0,0,0.000500208420175073,0.000138946783381965,0,0,0,0.000222314853411144,0.000444629706822287,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus]_torques_group;,0.0027511463109629,0,0.00575239683201334,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group;unidentified_[Eubacterium]_coprostanoligenes_group,0,0.0129220508545227,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.00244546338752258,0.0039460886480478,0.00225093789078783,0,0.000583576490204252,0.000416840350145894,0,0.000194525496734751,0,0,0.000166736140058358,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Catenibacterium;,0.00247325274419897,0,0,0,0,0.00383493122134223,0,0,0,0,0.00194525496734751,0,0,0,0
